DocType: Operation,Default Workstation,Default Workstation
DocType: Shopping Cart Settings,Default settings for Shopping Cart,Default settings for Shopping Cart
apps/erpnext/erpnext/config/accounts.py +252,Default settings for accounting transactions.,Default settings for accounting transactions.
apps/erpnext/erpnext/config/buying.py +65,Default settings for buying transactions.,Default settings for buying transactions.
apps/erpnext/erpnext/config/selling.py +143,Default settings for selling transactions.,Default settings for selling transactions.
apps/erpnext/erpnext/config/stock.py +174,Default settings for stock transactions.,Default settings for stock transactions.
apps/erpnext/erpnext/accounts/page/pos/pos.js +1831,Default warehouse is required for selected item,Default warehouse is required for selected item
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +21,Defense,Defense
apps/erpnext/erpnext/config/accounts.py +210,Define budget for a financial year.,Define budget for a financial year.
apps/erpnext/erpnext/accounts/report/payment_period_based_on_invoice_date/payment_period_based_on_invoice_date.py +65,Delay in payment (Days),Delay in payment (Days)
apps/erpnext/erpnext/setup/doctype/company/company.js +66,Delete,Delete
DocType: Company,Delete Company Transactions,Delete Company Transactions
apps/erpnext/erpnext/setup/doctype/company/company.js +66,Delete all the Transactions for this Company,Delete all the Transactions for this Company
apps/erpnext/erpnext/accounts/page/pos/pos.js +742,Delete permanently?,Delete permanently?
DocType: Purchase Order,Delivered,Delivered
apps/erpnext/erpnext/stock/report/supplier_wise_sales_analytics/supplier_wise_sales_analytics.py +47,Delivered Amount,Delivered Amount
DocType: Sales Invoice Item,Delivered By Supplier,Delivered By Supplier
,Delivered Items To Be Billed,Delivered Items To Be Billed
DocType: Sales Invoice Item,Delivered Qty,Delivered Qty
DocType: Item,Delivered by Supplier (Drop Ship),Delivered by Supplier (Drop Ship)
apps/erpnext/erpnext/templates/pages/order.html +53,Delivered: {0},Delivered: {0}
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +773,Delivery,Delivery
DocType: Sales Order,Delivery Date,Delivery Date
DocType: Serial No,Delivery Details,Delivery Details
DocType: Serial No,Delivery Document No,Delivery Document No
DocType: Serial No,Delivery Document Type,Delivery Document Type
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +831,Delivery Note,Delivery Note
DocType: Sales Invoice Item,Delivery Note Item,Delivery Note Item
DocType: Notification Control,Delivery Note Message,Delivery Note Message
DocType: Stock Entry,Delivery Note No,Delivery Note No
DocType: Selling Settings,Delivery Note Required,Delivery Note Required
,Delivery Note Trends,Delivery Note Trends
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +533,Delivery Note {0} is not submitted,Delivery Note {0} is not submitted
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py +35,Delivery Note {0} must not be submitted,Delivery Note {0} must not be submitted
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +184,Delivery Notes {0} must be cancelled before cancelling this Sales Order,Delivery Notes {0} must be cancelled before cancelling this Sales Order
DocType: Sales Order,Delivery Status,Delivery Status
DocType: Serial No,Delivery Time,Delivery Time
DocType: Delivery Note,Delivery To,Delivery To
DocType: Sales Order Item,Delivery Warehouse,Delivery Warehouse
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +123,Delivery warehouse required for stock item {0},Delivery warehouse required for stock item {0}
DocType: Department,Department,Department
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +22,Department Stores,Department Stores
DocType: Dependent Task,Dependent Task,Dependent Task
DocType: Task,Depends On,Depends On
DocType: Salary Detail,Depends on Leave Without Pay,Depends on Leave Without Pay
DocType: Account,Depreciation,Depreciation
DocType: Depreciation Schedule,Depreciation Amount,Depreciation Amount
apps/erpnext/erpnext/accounts/report/asset_depreciations_and_balances/asset_depreciations_and_balances.py +155,Depreciation Amount during the period,Depreciation Amount during the period
apps/erpnext/erpnext/accounts/report/asset_depreciation_ledger/asset_depreciation_ledger.py +57,Depreciation Date,Depreciation Date
apps/erpnext/erpnext/accounts/report/asset_depreciations_and_balances/asset_depreciations_and_balances.py +161,Depreciation Eliminated due to disposal of assets,Depreciation Eliminated due to disposal of assets
DocType: Journal Entry,Depreciation Entry,Depreciation Entry
DocType: Asset Category Account,Depreciation Expense Account,Depreciation Expense Account
DocType: Asset,Depreciation Method,Depreciation Method
DocType: Asset,Depreciation Schedule,Depreciation Schedule
DocType: Asset,Depreciation Schedules,Depreciation Schedules
DocType: Purchase Invoice Item,Description,Description
DocType: Job Opening,Description of a Job Opening,Description of a Job Opening
DocType: Designation,Designation,Designation
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +95,Designer,Designer
DocType: Vehicle,Details,Details
apps/erpnext/erpnext/config/manufacturing.py +62,Details of the operations carried out.,Details of the operations carried out.
apps/erpnext/erpnext/utilities/bot.py +39,Did not find any item called {0},Did not find any item called {0}
DocType: Vehicle,Diesel,Diesel
DocType: Journal Entry,Difference (Dr - Cr),Difference (Dr - Cr)
DocType: Stock Entry Detail,Difference Account,Difference Account
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +239,"Difference Account must be a Asset/Liability type account, since this Stock Reconciliation is an Opening Entry","Difference Account must be a Asset/Liability type account, since this Stock Reconciliation is an Opening Entry"
DocType: Stock Reconciliation,Difference Amount,Difference Amount
DocType: Payment Entry,Difference Amount (Company Currency),Difference Amount (Company Currency)
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +55,Difference Amount must be zero,Difference Amount must be zero
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.js +100,Different UOM for items will lead to incorrect (Total) Net Weight value. Make sure that Net Weight of each item is in the same UOM.,Different UOM for items will lead to incorrect (Total) Net Weight value. Make sure that Net Weight of each item is in the same UOM.
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +77,Direct Expenses,Direct Expenses
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +126,Direct Income,Direct Income
DocType: Pricing Rule,Disable,Disable
DocType: Manufacturing Settings,Disable Capacity Planning and Time Tracking,Disable Capacity Planning and Time Tracking
DocType: Global Defaults,Disable In Words,Disable In Words
DocType: Global Defaults,Disable Rounded Total,Disable Rounded Total
DocType: Fiscal Year,Disabled,Disabled
apps/erpnext/erpnext/accounts/doctype/sales_taxes_and_charges_template/sales_taxes_and_charges_template.py +38,Disabled template must not be default template,Disabled template must not be default template
DocType: Manufacturing Settings,Disables creation of time logs against Production Orders. Operations shall not be tracked against Production Order,Disables creation of time logs against Production Orders. Operations shall not be tracked against Production Order
apps/erpnext/erpnext/public/js/pos/pos.html +29,Discount,Discount
apps/erpnext/erpnext/templates/print_formats/includes/taxes.html +5,Discount Amount,Discount Amount
DocType: Pricing Rule,Discount Percentage,Discount Percentage
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +18,Discount Percentage can be applied either against a Price List or for all Price List.,Discount Percentage can be applied either against a Price List or for all Price List.
DocType: Sales Invoice Item,Discount and Margin,Discount and Margin
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +40,Discount must be less than 100,Discount must be less than 100
DocType: Pricing Rule,Discount on Price List Rate (%),Discount on Price List Rate (%)
DocType: Discussion,Discussion,Discussion
apps/erpnext/erpnext/schools/doctype/discussion/discussion.py +33,Discussions,Discussions
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +73,Dispatch,Dispatch
DocType: Asset,Disposal Date,Disposal Date
DocType: Cheque Print Template,Distance from left edge,Distance from left edge
DocType: Cheque Print Template,Distance from top edge,Distance from top edge
DocType: Serial No,Distinct unit of an Item,Distinct unit of an Item
DocType: Landed Cost Voucher,Distribute Charges Based On,Distribute Charges Based On
DocType: Company,Distribution,Distribution
DocType: Monthly Distribution,Distribution Name,Distribution Name
DocType: Sales Partner,Distributor,Distributor
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +163,Dividends Paid,Dividends Paid
DocType: Employee,Divorced,Divorced
DocType: Lead,Do Not Contact,Do Not Contact
DocType: Global Defaults,Do not show any symbol like $ etc next to currencies.,Do not show any symbol like $ etc next to currencies.
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.js +91,Do you really want to Submit all Salary Slip from {0} to {1},Do you really want to Submit all Salary Slip from {0} to {1}
apps/erpnext/erpnext/accounts/doctype/asset/asset.js +245,Do you really want to restore this scrapped asset?,Do you really want to restore this scrapped asset?
apps/erpnext/erpnext/accounts/doctype/asset/asset.js +231,Do you really want to scrap this asset?,Do you really want to scrap this asset?
apps/erpnext/erpnext/selling/report/inactive_customers/inactive_customers.js +14,Doctype,Doctype
DocType: Maintenance Visit Purpose,Document Type,Document Type
DocType: Company,Domain,Domain
DocType: HR Settings,Don't send Employee Birthday Reminders,Don't send Employee Birthday Reminders
DocType: Vehicle,Doors,Doors
DocType: Customer,Dormant,Dormant
DocType: Asset,Double Declining Balance,Double Declining Balance
DocType: Production Planning Tool,Download Materials Required,Download Materials Required
DocType: Request for Quotation Supplier,Download PDF,Download PDF
DocType: Upload Attendance,Download Template,Download Template
DocType: Production Planning Tool,Download a report containing all raw materials with their latest inventory status,Download a report containing all raw materials with their latest inventory status
DocType: Upload Attendance,"Download the Template, fill appropriate data and attach the modified file.
All dates and employee combination in the selected period will come in the template, with existing attendance records","Download the Template, fill appropriate data and attach the modified file.
All dates and employee combination in the selected period will come in the template, with existing attendance records"
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +154,Dr,Dr
DocType: Asset,Draft,Draft
DocType: Sales Invoice Item,Drop Ship,Drop Ship
apps/erpnext/erpnext/accounts/party.py +308,Due / Reference Date cannot be after {0},Due / Reference Date cannot be after {0}
DocType: Journal Entry,Due Date,Due Date
apps/erpnext/erpnext/accounts/party.py +296,Due Date cannot be before Posting Date,Due Date cannot be before Posting Date
apps/erpnext/erpnext/controllers/accounts_controller.py +123,Due Date is mandatory,Due Date is mandatory
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.js +39,Duplicate,Duplicate
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +24,Duplicate Entry. Please check Authorization Rule {0},Duplicate Entry. Please check Authorization Rule {0}
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +201,Duplicate Serial No entered for Item {0},Duplicate Serial No entered for Item {0}
apps/erpnext/erpnext/accounts/doctype/pos_profile/pos_profile.py +49,Duplicate customer group found in the cutomer group table,Duplicate customer group found in the cutomer group table
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +85,Duplicate entry,Duplicate entry
apps/erpnext/erpnext/accounts/doctype/pos_profile/pos_profile.py +46,Duplicate item group found in the item group table,Duplicate item group found in the item group table
apps/erpnext/erpnext/utilities/transaction_base.py +78,Duplicate row {0} with same {1},Duplicate row {0} with same {1}
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +147,Duties and Taxes,Duties and Taxes
DocType: Employee,EMP/,EMP/
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +202,ERPNext Setup Complete!,ERPNext Setup Complete!
DocType: Expense Claim,EXP,EXP
apps/erpnext/erpnext/stock/report/stock_ageing/stock_ageing.py +41,Earliest,Earliest
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +30,Earnest Money,Earnest Money
DocType: Salary Component,Earning,Earning
DocType: Salary Slip,Earning & Deduction,Earning & Deduction
DocType: Salary Slip,Earnings,Earnings
apps/erpnext/erpnext/config/hr.py +116,"Earnings, Deductions and other Salary components","Earnings, Deductions and other Salary components"
apps/erpnext/erpnext/public/js/templates/address_list.html +13,Edit,Edit
DocType: Sales Invoice Item,Edit Description,Edit Description
DocType: Employee,Education,Education
DocType: Employee,Educational Qualification,Educational Qualification
DocType: SMS Settings,Eg. smsgateway.com/api/send_sms.cgi,Eg. smsgateway.com/api/send_sms.cgi
apps/erpnext/erpnext/setup/doctype/territory/territory.py +19,Either target qty or target amount is mandatory,Either target qty or target amount is mandatory
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person.py +16,Either target qty or target amount is mandatory.,Either target qty or target amount is mandatory.
DocType: Vehicle,Electric,Electric
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +112,Electrical,Electrical
DocType: Workstation,Electricity Cost,Electricity Cost
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +44,Electronic Equipments,Electronic Equipments
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +24,Electronics,Electronics
DocType: Student Admission,Eligibility,Eligibility
DocType: Company,Email,Email
apps/erpnext/erpnext/config/learn.py +67,Email Account,Email Account
DocType: Guardian,Email Address,Email Address
DocType: Email Digest,Email Digest,Email Digest
DocType: Email Digest,Email Digest Settings,Email Digest Settings
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js +17,Email Digest: ,
apps/erpnext/erpnext/public/js/setup_wizard.js +195,Email ID,Email ID
DocType: Request for Quotation Supplier,Email Id,Email Id
apps/erpnext/erpnext/config/setup.py +88,Email Notifications,Email Notifications
DocType: HR Settings,Email Salary Slip to Employee,Email Salary Slip to Employee
DocType: Daily Work Summary,Email Sent To,Email Sent To
apps/erpnext/erpnext/crm/doctype/lead/lead.py +70,"Email id must be unique, already exists for {0}","Email id must be unique, already exists for {0}"
apps/erpnext/erpnext/buying/doctype/request_for_quotation/request_for_quotation.py +137,Email sent to supplier {0},Email sent to supplier {0}
DocType: HR Settings,Emails salary slip to employee based on preferred email selected in Employee,Emails salary slip to employee based on preferred email selected in Employee
DocType: Daily Work Summary Settings,"Emails will be sent to all Active Employees of the company at the given hour, if they do not have holiday. Summary of responses will be sent at midnight.","Emails will be sent to all Active Employees of the company at the given hour, if they do not have holiday. Summary of responses will be sent at midnight."
DocType: Employee,Emergency Contact,Emergency Contact
DocType: Employee,Emergency Phone,Emergency Phone
DocType: Fiscal Year,Employee,Employee
DocType: Employee Attendance Tool,Employee Attendance Tool,Employee Attendance Tool
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +177,Employee Benefits,Employee Benefits
,Employee Birthday,Employee Birthday
DocType: Timesheet,Employee Detail,Employee Detail
DocType: Employee Education,Employee Education,Employee Education
DocType: Employee External Work History,Employee External Work History,Employee External Work History
,Employee Information,Employee Information
DocType: Employee Internal Work History,Employee Internal Work History,Employee Internal Work History
DocType: Employee Leave Approver,Employee Leave Approver,Employee Leave Approver
,Employee Leave Balance,Employee Leave Balance
DocType: Attendance,Employee Name,Employee Name
DocType: Employee,Employee Number,Employee Number
DocType: HR Settings,Employee Records to be created by,Employee Records to be created by
DocType: HR Settings,Employee Settings,Employee Settings
apps/erpnext/erpnext/config/hr.py +7,Employee and Attendance,Employee and Attendance
apps/erpnext/erpnext/hr/doctype/employee/employee.py +151,Employee cannot report to himself.,Employee cannot report to himself.
apps/erpnext/erpnext/config/hr.py +197,"Employee designation (e.g. CEO, Director etc.).","Employee designation (e.g. CEO, Director etc.)."
DocType: HR Settings,Employee record is created using selected field. ,
apps/erpnext/erpnext/config/hr.py +12,Employee records.,Employee records.
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +250,Employee relieved on {0} must be set as 'Left',Employee relieved on {0} must be set as 'Left'
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +177,Employee {0} has already applied for {1} between {2} and {3},Employee {0} has already applied for {1} between {2} and {3}
apps/erpnext/erpnext/hr/doctype/attendance/attendance.py +40,Employee {0} is not active or does not exist,Employee {0} is not active or does not exist
apps/erpnext/erpnext/hr/doctype/attendance/attendance.py +29,Employee {0} was on leave on {1}. Cannot mark attendance.,Employee {0} was on leave on {1}. Cannot mark attendance.
DocType: Salary Structure,Employees,Employees
DocType: Expense Claim,Employees Email Id,Employees Email Id
DocType: Employee Attendance Tool,Employees HTML,Employees HTML
,Employees working on a holiday,Employees working on a holiday
DocType: Employee,Employment Details,Employment Details
DocType: Employee,Employment Type,Employment Type
apps/erpnext/erpnext/config/accounts.py +262,Enable / disable currencies.,Enable / disable currencies.
DocType: Shopping Cart Settings,Enable Checkout,Enable Checkout
DocType: Shopping Cart Settings,Enable Shopping Cart,Enable Shopping Cart
DocType: Workstation Working Hour,Enabled,Enabled
apps/erpnext/erpnext/accounts/doctype/tax_rule/tax_rule.py +94,"Enabling 'Use for Shopping Cart', as Shopping Cart is enabled and there should be at least one Tax Rule for Shopping Cart","Enabling 'Use for Shopping Cart', as Shopping Cart is enabled and there should be at least one Tax Rule for Shopping Cart"
DocType: Employee,Encashment Date,Encashment Date
DocType: Purchase Invoice,End Date,End Date
apps/erpnext/erpnext/hr/doctype/appraisal/appraisal.py +30,End Date can not be less than Start Date,End Date can not be less than Start Date
DocType: Training Event,End Time,End Time
apps/erpnext/erpnext/public/js/financial_statements.js +81,End Year,End Year
apps/erpnext/erpnext/accounts/report/financial_statements.py +87,End Year cannot be before Start Year,End Year cannot be before Start Year
DocType: Purchase Invoice,End date of current invoice's period,End date of current invoice's period
DocType: Item,End of Life,End of Life
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +25,Energy,Energy
DocType: Vehicle Service,Engine Oil,Engine Oil
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +85,Engineer,Engineer
apps/erpnext/erpnext/schools/doctype/student_applicant/student_applicant.js +17,Enroll,Enroll
DocType: Program Enrollment Tool,Enroll Students,Enroll Students
DocType: Program Enrollment,Enrollment Date,Enrollment Date
apps/erpnext/erpnext/schools/doctype/fees/fees.js +41,Enter Paid Amount,Enter Paid Amount
DocType: Contact,Enter department to which this Contact belongs,Enter department to which this Contact belongs
DocType: Contact,Enter designation of this Contact,Enter designation of this Contact
DocType: Purchase Invoice,"Enter email id separated by commas, invoice will be mailed automatically on particular date","Enter email id separated by commas, invoice will be mailed automatically on particular date"
DocType: Production Planning Tool,Enter items and planned qty for which you want to raise production orders or download raw materials for analysis.,Enter items and planned qty for which you want to raise production orders or download raw materials for analysis.
DocType: Opportunity,Enter name of campaign if source of enquiry is campaign,Enter name of campaign if source of enquiry is campaign
DocType: HR Settings,Enter retirement age in years,Enter retirement age in years
DocType: SMS Settings,"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)"
DocType: SMS Settings,Enter url parameter for message,Enter url parameter for message
DocType: SMS Settings,Enter url parameter for receiver nos,Enter url parameter for receiver nos
apps/erpnext/erpnext/accounts/page/pos/pos.js +1257,Enter value must be positive,Enter value must be positive
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +26,Entertainment & Leisure,Entertainment & Leisure
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +96,Entertainment Expenses,Entertainment Expenses
DocType: Journal Entry,Entry Type,Entry Type
DocType: Account,Equity,Equity
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py +166,Error,Error
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +93,Error in formula or condition,Error in formula or condition
apps/erpnext/erpnext/templates/includes/footer/footer_extension.html +26,Error: Not a valid id?,Error: Not a valid id?
DocType: Project,Estimated Cost,Estimated Cost
DocType: Production Order Operation,Estimated Time and Cost,Estimated Time and Cost
apps/erpnext/erpnext/hr/doctype/employee/employee_dashboard.py +22,Evaluation,Evaluation
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +43,"Even if there are multiple Pricing Rules with highest priority, then following internal priorities are applied:","Even if there are multiple Pricing Rules with highest priority, then following internal priorities are applied:"
DocType: Training Event,Event Name,Event Name
DocType: Training Event,Event Status,Event Status
DocType: Training Event,Exam,Exam
DocType: Assessment,Examiner,Examiner
DocType: Assessment,Examiner Name,Examiner Name
DocType: Item,"Example: ABCD.#####
If series is set and Serial No is not mentioned in transactions, then automatic serial number will be created based on this series. If you always want to explicitly mention Serial Nos for this item. leave this blank.","Example: ABCD.#####
If series is set and Serial No is not mentioned in transactions, then automatic serial number will be created based on this series. If you always want to explicitly mention Serial Nos for this item. leave this blank."
apps/erpnext/erpnext/public/js/setup_wizard.js +341,Example: Basic Mathematics,Example: Basic Mathematics
apps/erpnext/erpnext/public/js/setup_wizard.js +323,Example: Masters in Computer Science,Example: Masters in Computer Science
DocType: Company,Exchange Gain / Loss Account,Exchange Gain / Loss Account
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +120,Exchange Gain/Loss,Exchange Gain/Loss
DocType: Journal Entry Account,Exchange Rate,Exchange Rate
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +43,Exchange Rate must be same as {0} {1} ({2}),Exchange Rate must be same as {0} {1} ({2})
DocType: Journal Entry,Excise Entry,Excise Entry
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.js +173,Excise Invoice,Excise Invoice
DocType: Delivery Note,Excise Page Number,Excise Page Number
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +150,Execution,Execution
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +27,Executive Search,Executive Search
DocType: Company,Existing Company,Existing Company
DocType: Company,Existing Company ,
DocType: Employee,Exit,Exit
DocType: Employee,Exit Interview Details,Exit Interview Details
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +59,Expected Date cannot be before Material Request Date,Expected Date cannot be before Material Request Date
DocType: Purchase Order Item,Expected Delivery Date,Expected Delivery Date
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +58,Expected Delivery Date cannot be before Purchase Order Date,Expected Delivery Date cannot be before Purchase Order Date
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +53,Expected Delivery Date cannot be before Sales Order Date,Expected Delivery Date cannot be before Sales Order Date
DocType: Project,Expected End Date,Expected End Date
apps/erpnext/erpnext/projects/doctype/project/project.py +56,Expected End Date can not be less than Expected Start Date,Expected End Date can not be less than Expected Start Date
DocType: Project,Expected Start Date,Expected Start Date
DocType: Task,Expected Time (in hours),Expected Time (in hours)
DocType: Asset,Expected Value After Useful Life,Expected Value After Useful Life
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +58,Expected Value After Useful Life must be less than Gross Purchase Amount,Expected Value After Useful Life must be less than Gross Purchase Amount
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +141,Expected value after useful life must be greater than or equal to {0},Expected value after useful life must be greater than or equal to {0}
DocType: Account,Expense,Expense
apps/erpnext/erpnext/controllers/stock_controller.py +190,Expense / Difference account ({0}) must be a 'Profit or Loss' account,Expense / Difference account ({0}) must be a 'Profit or Loss' account
DocType: Account,Expense Account,Expense Account
DocType: Expense Claim,Expense Approver,Expense Approver
DocType: Journal Entry Account,Expense Claim,Expense Claim
DocType: Expense Claim Account,Expense Claim Account,Expense Claim Account
DocType: Notification Control,Expense Claim Approved,Expense Claim Approved
DocType: Notification Control,Expense Claim Approved Message,Expense Claim Approved Message
DocType: Expense Claim Detail,Expense Claim Detail,Expense Claim Detail
DocType: Notification Control,Expense Claim Rejected,Expense Claim Rejected
DocType: Notification Control,Expense Claim Rejected Message,Expense Claim Rejected Message
DocType: Expense Claim Detail,Expense Claim Type,Expense Claim Type
apps/erpnext/erpnext/fleet_management/doctype/vehicle_log/vehicle_log.py +49,Expense Claim for Vehicle Log {0},Expense Claim for Vehicle Log {0}
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.js +117,Expense Claim is pending approval. Only the Expense Approver can update status.,Expense Claim is pending approval. Only the Expense Approver can update status.
apps/erpnext/erpnext/fleet_management/doctype/vehicle_log/vehicle_log.py +40,Expense Claim {0} already exists for the Vehicle Log,Expense Claim {0} already exists for the Vehicle Log
apps/erpnext/erpnext/projects/doctype/task/task.js +26,Expense Claims,Expense Claims
DocType: Expense Claim Detail,Expense Date,Expense Date
DocType: Purchase Invoice Item,Expense Head,Expense Head
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +186,Expense account is mandatory for item {0},Expense account is mandatory for item {0}
apps/erpnext/erpnext/controllers/stock_controller.py +184,Expense or Difference account is mandatory for Item {0} as it impacts overall stock value,Expense or Difference account is mandatory for Item {0} as it impacts overall stock value
DocType: Expense Claim,Expenses,Expenses
DocType: Account,Expenses Included In Valuation,Expenses Included In Valuation
apps/erpnext/erpnext/stock/doctype/batch/batch_list.js +5,Expired,Expired
DocType: Batch,Expiry Date,Expiry Date
DocType: BOM,Exploded_items,Exploded_items
DocType: Project,External,External
DocType: Employee,External Work History,External Work History
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +159,Extra Large,Extra Large
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +155,Extra Small,Extra Small
DocType: Bin,FCFS Rate,FCFS Rate
DocType: Fees,FEE.,FEE.
DocType: Item,FIFO,FIFO
DocType: Fee Structure,FS.,FS.
DocType: Payment Request,Failed,Failed
DocType: Employee,Family Background,Family Background
DocType: Student Guardian,Father,Father
DocType: Lead,Fax,Fax
apps/erpnext/erpnext/templates/pages/home.html +14,Featured Products,Featured Products
DocType: Fee Category,Fee Category,Fee Category
DocType: Fee Component,Fee Component,Fee Component
apps/erpnext/erpnext/schools/doctype/program_enrollment/program_enrollment.py +56,Fee Records Created - {0},Fee Records Created - {0}
DocType: Program,Fee Schedule,Fee Schedule
DocType: Fee Structure,Fee Structure,Fee Structure
DocType: Employee,Feedback,Feedback
DocType: Fees,Fees,Fees
DocType: Fee Component,Fees Category,Fees Category
DocType: Employee,Female,Female
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +810,Fetch exploded BOM (including sub-assemblies),Fetch exploded BOM (including sub-assemblies)
apps/erpnext/erpnext/config/learn.py +72,File Manager,File Manager
DocType: Rename Tool,File to Rename,File to Rename
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.js +111,Fill the form and save it,Fill the form and save it
DocType: Tax Rule,Filters,Filters
apps/erpnext/erpnext/config/accounts.py +257,Financial / accounting year.,Financial / accounting year.
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +28,Financial Services,Financial Services
apps/erpnext/erpnext/public/js/setup_wizard.js +62,Financial Year End Date,Financial Year End Date
apps/erpnext/erpnext/public/js/setup_wizard.js +60,Financial Year Start Date,Financial Year Start Date
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +141,Finish,Finish
,Finished Goods,Finished Goods
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +382,Finished Item {0} must be entered for Manufacture type entry,Finished Item {0} must be entered for Manufacture type entry
DocType: Student,First Name,First Name
DocType: Issue,First Responded On,First Responded On
DocType: Budget,Fiscal Year,Fiscal Year
DocType: Fiscal Year Company,Fiscal Year Company,Fiscal Year Company
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.py +88,Fiscal Year Start Date and Fiscal Year End Date are already set in Fiscal Year {0},Fiscal Year Start Date and Fiscal Year End Date are already set in Fiscal Year {0}
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.py +38,Fiscal Year Start Date should not be greater than Fiscal Year End Date,Fiscal Year Start Date should not be greater than Fiscal Year End Date
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +25,Fiscal Year {0} does not exist,Fiscal Year {0} does not exist
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +21,Fiscal Year {0} is required,Fiscal Year {0} is required
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.py +346,Fiscal Year {0} not found,Fiscal Year {0} not found
apps/erpnext/erpnext/controllers/trends.py +36,Fiscal Year: {0} does not exists,Fiscal Year: {0} does not exists
DocType: Account,Fixed Asset,Fixed Asset
DocType: Asset Category Account,Fixed Asset Account,Fixed Asset Account
